70894,1:2,2:8,3:1,4:4,5:10,6:6,7:5,8:3,9:7,10:9
35621,1:5,2:4,3:9,4:6,5:10,6:7,7:3,8:2,9:1,10:8
31505,1:5,2:3,3:6,4:10,5:8,6:7,7:9,8:1,9:4,10:2
3740,1:3,2:9,3:6,4:2,5:10,6:5,7:1,8:7,9:8,10:4
37234,1:8,2:4,3:1,4:9,5:6,6:10,7:2,8:3,9:5,10:7
62197,1:2,2:6,3:9,4:4,5:8,6:5,7:3,8:7,9:1,10:10
92105,1:10,2:2,3:6,4:8,5:3,6:7,7:1,8:4,9:9,10:5
81692,1:9,2:3,3:10,4:1,5:4,6:7,7:2,8:6,9:5,10:8
85880,1:8,2:9,3:10,4:3,5:7,6:6,7:4,8:5,9:1,10:2
43281,1:9,2:6,3:8,4:7,5:5,6:2,7:10,8:3,9:4,10:1
5617,1:3,2:1,3:10,4:2,5:7,6:6,7:5,8:4,9:8,10:9
49001,1:2,2:1,3:9,4:3,5:5,6:10,7:8,8:6,9:7,10:4
80979,1:7,2:2,3:4,4:5,5:6,6:10,7:1,8:9,9:3,10:8
30298,1:2,2:10,3:8,4:9,5:5,6:7,7:4,8:3,9:6,10:1
76901,1:4,2:7,3:6,4:10,5:9,6:5,7:3,8:1,9:8,10:2
68741,1:2,2:10,3:3,4:5,5:8,6:1,7:4,8:6,9:9,10:7
6389,1:1,2:9,3:4,4:6,5:2,6:7,7:8,8:10,9:3,10:5
19986,1:3,2:1,3:7,4:10,5:6,6:8,7:9,8:4,9:5,10:2
26888,1:7,2:10,3:8,4:5,5:1,6:2,7:6,8:9,9:4,10:3
60463,1:3,2:10,3:9,4:1,5:8,6:2,7:6,8:7,9:4,10:5
2894,1:9,2:6,3:3,4:1,5:2,6:8,7:5,8:4,9:10,10:7
41553,1:10,2:2,3:3,4:7,5:5,6:1,7:6,8:4,9:8,10:9
27377,1:8,2:2,3:6,4:1,5:9,6:4,7:7,8:5,9:3,10:10
40211,1:5,2:9,3:1,4:4,5:10,6:8,7:2,8:6,9:3,10:7
68182,1:9,2:6,3:1,4:10,5:3,6:4,7:8,8:5,9:7,10:2
23772,1:2,2:5,3:1,4:4,5:10,6:6,7:8,8:9,9:7,10:3
36096,1:4,2:5,3:7,4:9,5:3,6:8,7:1,8:6,9:10,10:2
34108,1:5,2:4,3:6,4:9,5:1,6:8,7:2,8:7,9:3,10:10
60449,1:2,2:5,3:10,4:3,5:1,6:4,7:7,8:9,9:8,10:6
30043,1:3,2:10,3:6,4:8,5:9,6:7,7:1,8:5,9:2,10:4
27554,1:8,2:3,3:7,4:6,5:10,6:4,7:1,8:5,9:9,10:2
76699,1:8,2:6,3:2,4:1,5:7,6:3,7:10,8:5,9:4,10:9
80879,1:4,2:5,3:1,4:10,5:7,6:6,7:9,8:2,9:8,10:3
58648,1:5,2:2,3:6,4:7,5:1,6:3,7:10,8:8,9:4,10:9
45630,1:2,2:3,3:9,4:6,5:10,6:5,7:7,8:8,9:1,10:4
61728,1:1,2:6,3:5,4:4,5:10,6:3,7:9,8:8,9:2,10:7
73958,1:10,2:6,3:3,4:4,5:5,6:8,7:2,8:9,9:7,10:1
33610,1:2,2:10,3:5,4:1,5:7,6:8,7:4,8:6,9:9,10:3
17780,1:4,2:2,3:7,4:5,5:3,6:8,7:10,8:1,9:6,10:9
26214,1:1,2:8,3:3,4:10,5:9,6:5,7:2,8:6,9:4,10:7
29375,1:5,2:9,3:1,4:8,5:10,6:4,7:6,8:2,9:3,10:7
32773,1:7,2:3,3:8,4:10,5:6,6:4,7:5,8:1,9:2,10:9
35086,1:10,2:1,3:8,4:5,5:9,6:4,7:7,8:6,9:2,10:3
62845,1:4,2:6,3:5,4:1,5:9,6:7,7:3,8:10,9:8,10:2
50810,1:2,2:8,3:9,4:10,5:3,6:1,7:4,8:5,9:6,10:7
76983,1:5,2:10,3:3,4:8,5:6,6:1,7:2,8:9,9:4,10:7
84107,1:1,2:4,3:2,4:5,5:7,6:8,7:10,8:9,9:6,10:3
50892,1:4,2:5,3:8,4:7,5:1,6:3,7:6,8:2,9:9,10:10
86793,1:10,2:3,3:9,4:4,5:6,6:1,7:5,8:7,9:8,10:2
22155,1:4,2:5,3:1,4:3,5:8,6:7,7:6,8:9,9:10,10:2
35444,1:2,2:5,3:8,4:1,5:7,6:4,7:6,8:10,9:9,10:3
55541,1:1,2:6,3:8,4:2,5:7,6:5,7:4,8:3,9:10,10:9
55840,1:8,2:7,3:4,4:5,5:9,6:3,7:6,8:10,9:2,10:1
23824,1:10,2:6,3:7,4:9,5:1,6:5,7:2,8:4,9:8,10:3
58459,1:6,2:3,3:9,4:5,5:10,6:1,7:2,8:8,9:7,10:4
53119,1:4,2:9,3:10,4:1,5:3,6:8,7:6,8:2,9:5,10:7
51414,1:6,2:7,3:8,4:1,5:5,6:4,7:10,8:3,9:2,10:9
40254,1:3,2:10,3:6,4:8,5:1,6:4,7:5,8:9,9:7,10:2
72211,1:6,2:4,3:10,4:3,5:5,6:7,7:2,8:9,9:8,10:1
4101,1:1,2:9,3:10,4:8,5:3,6:7,7:5,8:4,9:2,10:6
81357,1:10,2:5,3:4,4:3,5:2,6:7,7:1,8:8,9:9,10:6
74222,1:10,2:1,3:4,4:8,5:6,6:3,7:5,8:7,9:2,10:9
94483,1:2,2:1,3:10,4:3,5:8,6:5,7:6,8:9,9:7,10:4
36836,1:3,2:4,3:9,4:2,5:1,6:8,7:10,8:7,9:6,10:5
82800,1:9,2:1,3:6,4:8,5:10,6:7,7:2,8:4,9:3,10:5
59233,1:3,2:1,3:4,4:2,5:7,6:8,7:5,8:10,9:9,10:6
79315,1:10,2:4,3:8,4:1,5:3,6:9,7:2,8:6,9:7,10:5
96702,1:1,2:9,3:10,4:5,5:2,6:6,7:3,8:8,9:7,10:4
12839,1:2,2:1,3:6,4:10,5:8,6:3,7:9,8:4,9:7,10:5
12340,1:8,2:10,3:5,4:4,5:9,6:2,7:6,8:1,9:7,10:3
27865,1:4,2:7,3:5,4:10,5:1,6:2,7:9,8:3,9:8,10:6
88327,1:4,2:7,3:3,4:1,5:8,6:5,7:10,8:6,9:9,10:2
89992,1:8,2:2,3:5,4:4,5:1,6:7,7:9,8:6,9:3,10:10
82141,1:6,2:4,3:1,4:10,5:8,6:3,7:9,8:2,9:7,10:5
34808,1:2,2:8,3:7,4:5,5:9,6:1,7:4,8:3,9:6,10:10
44425,1:10,2:3,3:6,4:2,5:9,6:4,7:7,8:1,9:8,10:5
54938,1:2,2:4,3:5,4:7,5:3,6:10,7:1,8:8,9:6,10:9
53447,1:3,2:7,3:8,4:1,5:6,6:9,7:4,8:5,9:2,10:10
95470,1:3,2:4,3:10,4:6,5:9,6:1,7:8,8:5,9:2,10:7
45930,1:1,2:6,3:9,4:8,5:10,6:2,7:4,8:7,9:3,10:5
13782,1:3,2:2,3:7,4:9,5:8,6:4,7:10,8:6,9:1,10:5
47921,1:8,2:6,3:3,4:7,5:1,6:4,7:9,8:2,9:5,10:10
10537,1:9,2:4,3:8,4:1,5:6,6:5,7:10,8:2,9:7,10:3
99498,1:4,2:10,3:3,4:1,5:5,6:8,7:6,8:9,9:2,10:7
89504,1:10,2:1,3:3,4:2,5:6,6:9,7:7,8:8,9:5,10:4
24336,1:8,2:10,3:4,4:5,5:6,6:3,7:1,8:2,9:9,10:7
79579,1:2,2:8,3:7,4:1,5:3,6:5,7:4,8:6,9:9,10:10
57679,1:2,2:3,3:9,4:5,5:8,6:1,7:6,8:10,9:4,10:7
25062,1:2,2:9,3:1,4:4,5:5,6:8,7:10,8:7,9:3,10:6
89311,1:5,2:2,3:8,4:7,5:6,6:9,7:3,8:10,9:4,10:1
81839,1:10,2:5,3:3,4:8,5:9,6:1,7:4,8:7,9:6,10:2
28210,1:1,2:10,3:4,4:5,5:7,6:8,7:3,8:2,9:6,10:9
40599,1:6,2:7,3:9,4:8,5:1,6:4,7:2,8:3,9:10,10:5
63001,1:5,2:6,3:8,4:7,5:2,6:9,7:10,8:4,9:1,10:3
83962,1:6,2:1,3:5,4:4,5:9,6:7,7:10,8:3,9:2,10:8
98981,1:2,2:1,3:8,4:10,5:9,6:7,7:6,8:4,9:5,10:3
56908,1:5,2:1,3:7,4:3,5:8,6:2,7:6,8:9,9:4,10:10
29713,1:7,2:8,3:2,4:4,5:1,6:6,7:3,8:10,9:9,10:5
70476,1:9,2:3,3:8,4:2,5:4,6:7,7:5,8:1,9:10,10:6
34874,1:7,2:5,3:4,4:2,5:6,6:1,7:10,8:8,9:9,10:3
55334,1:6,2:4,3:10,4:1,5:2,6:7,7:9,8:5,9:8,10:3
53272,1:7,2:9,3:10,4:5,5:2,6:1,7:3,8:6,9:4,10:8
30370,1:6,2:7,3:8,4:4,5:2,6:3,7:1,8:5,9:10,10:9
45942,1:9,2:8,3:6,4:5,5:3,6:10,7:2,8:1,9:4,10:7
14062,1:5,2:3,3:7,4:1,5:8,6:4,7:6,8:9,9:10,10:2
25921,1:5,2:2,3:4,4:8,5:3,6:10,7:9,8:6,9:1,10:7
90638,1:9,2:10,3:8,4:4,5:6,6:3,7:5,8:7,9:1,10:2
26942,1:5,2:2,3:7,4:3,5:6,6:1,7:4,8:8,9:9,10:10
73833,1:2,2:8,3:9,4:4,5:6,6:10,7:3,8:5,9:7,10:1
74075,1:7,2:9,3:8,4:2,5:5,6:1,7:3,8:10,9:6,10:4
95428,1:4,2:3,3:6,4:9,5:10,6:7,7:8,8:1,9:5,10:2
69883,1:6,2:3,3:7,4:1,5:8,6:9,7:5,8:2,9:4,10:10
9556,1:10,2:2,3:7,4:8,5:5,6:1,7:3,8:4,9:9,10:6
70266,1:7,2:3,3:1,4:4,5:2,6:8,7:5,8:6,9:9,10:10
52513,1:5,2:9,3:6,4:10,5:3,6:1,7:7,8:2,9:4,10:8
29140,1:3,2:6,3:9,4:1,5:4,6:8,7:10,8:5,9:7,10:2
14814,1:10,2:8,3:4,4:6,5:3,6:9,7:7,8:1,9:5,10:2
23751,1:2,2:1,3:6,4:7,5:4,6:9,7:3,8:5,9:8,10:10
43035,1:3,2:9,3:2,4:4,5:8,6:7,7:1,8:5,9:6,10:10
62512,1:7,2:1,3:4,4:5,5:10,6:3,7:6,8:8,9:9,10:2
97098,1:5,2:10,3:2,4:6,5:3,6:1,7:9,8:7,9:4,10:8
90729,1:4,2:6,3:2,4:7,5:9,6:8,7:1,8:5,9:3,10:10
83310,1:1,2:7,3:3,4:4,5:6,6:9,7:5,8:10,9:8,10:2
58905,1:3,2:7,3:6,4:5,5:2,6:10,7:1,8:8,9:9,10:4
83734,1:8,2:6,3:2,4:9,5:4,6:7,7:10,8:5,9:3,10:1
98121,1:1,2:8,3:6,4:4,5:10,6:7,7:9,8:2,9:3,10:5
8634,1:8,2:6,3:2,4:10,5:9,6:1,7:3,8:7,9:4,10:5
24480,1:3,2:10,3:7,4:2,5:1,6:8,7:4,8:6,9:5,10:9
52237,1:2,2:4,3:9,4:3,5:10,6:7,7:8,8:5,9:1,10:6
85939,1:4,2:3,3:9,4:7,5:2,6:8,7:6,8:1,9:10,10:5
66275,1:5,2:6,3:8,4:7,5:1,6:9,7:2,8:3,9:4,10:10
52083,1:8,2:7,3:10,4:3,5:6,6:9,7:5,8:4,9:1,10:2
75645,1:3,2:10,3:7,4:1,5:9,6:6,7:2,8:5,9:4,10:8
10575,1:8,2:3,3:10,4:7,5:9,6:5,7:4,8:2,9:1,10:6
3980,1:1,2:2,3:4,4:3,5:8,6:6,7:5,8:9,9:7,10:10
54689,1:8,2:6,3:2,4:3,5:4,6:1,7:9,8:5,9:10,10:7
9261,1:9,2:3,3:1,4:10,5:8,6:4,7:2,8:7,9:5,10:6
22152,1:6,2:5,3:1,4:10,5:9,6:7,7:3,8:4,9:2,10:8
44935,1:9,2:2,3:5,4:4,5:10,6:1,7:6,8:7,9:8,10:3
3744,1:3,2:10,3:2,4:6,5:1,6:5,7:4,8:8,9:7,10:9
28024,1:1,2:7,3:5,4:8,5:3,6:2,7:6,8:9,9:10,10:4
97853,1:3,2:5,3:4,4:8,5:7,6:6,7:9,8:10,9:2,10:1
26789,1:6,2:4,3:2,4:9,5:5,6:7,7:10,8:1,9:3,10:8
40530,1:1,2:8,3:10,4:9,5:4,6:3,7:7,8:5,9:2,10:6
75462,1:1,2:7,3:3,4:6,5:5,6:8,7:10,8:9,9:4,10:2
57692,1:10,2:5,3:7,4:3,5:1,6:8,7:4,8:2,9:9,10:6
4753,1:9,2:5,3:4,4:3,5:10,6:6,7:2,8:7,9:1,10:8
1890,1:2,2:6,3:7,4:9,5:10,6:4,7:5,8:8,9:3,10:1
38704,1:6,2:3,3:2,4:7,5:10,6:4,7:8,8:9,9:1,10:5
77606,1:4,2:2,3:8,4:10,5:6,6:9,7:1,8:7,9:3,10:5
41675,1:2,2:4,3:10,4:9,5:3,6:8,7:6,8:1,9:7,10:5
42592,1:9,2:4,3:8,4:1,5:2,6:5,7:3,8:6,9:10,10:7
60825,1:2,2:9,3:7,4:5,5:1,6:4,7:10,8:3,9:6,10:8
76933,1:1,2:3,3:9,4:2,5:8,6:4,7:7,8:5,9:6,10:10
42766,1:4,2:8,3:1,4:3,5:6,6:7,7:10,8:5,9:9,10:2
38486,1:10,2:1,3:2,4:4,5:6,6:3,7:8,8:9,9:7,10:5
91628,1:3,2:4,3:2,4:7,5:5,6:10,7:6,8:1,9:8,10:9
45874,1:1,2:5,3:10,4:6,5:7,6:3,7:8,8:9,9:4,10:2
8645,1:6,2:7,3:5,4:1,5:2,6:4,7:9,8:3,9:10,10:8
22873,1:10,2:2,3:8,4:1,5:3,6:5,7:9,8:6,9:7,10:4
23405,1:8,2:1,3:2,4:7,5:4,6:10,7:9,8:3,9:5,10:6
53885,1:5,2:8,3:4,4:10,5:6,6:7,7:9,8:1,9:3,10:2
83626,1:2,2:9,3:8,4:6,5:3,6:5,7:4,8:1,9:7,10:10
29978,1:10,2:8,3:9,4:3,5:7,6:6,7:1,8:5,9:2,10:4
61239,1:9,2:7,3:6,4:5,5:3,6:4,7:1,8:8,9:2,10:10
32063,1:7,2:3,3:9,4:10,5:8,6:1,7:6,8:4,9:5,10:2
40154,1:4,2:8,3:9,4:1,5:6,6:10,7:5,8:7,9:2,10:3
43398,1:2,2:3,3:4,4:5,5:10,6:7,7:1,8:8,9:6,10:9
28328,1:3,2:9,3:6,4:10,5:5,6:4,7:7,8:1,9:2,10:8
94405,1:5,2:9,3:10,4:4,5:6,6:8,7:7,8:1,9:2,10:3
42428,1:2,2:3,3:8,4:4,5:1,6:10,7:5,8:6,9:7,10:9
47729,1:5,2:7,3:4,4:1,5:6,6:3,7:2,8:10,9:9,10:8
55170,1:2,2:1,3:4,4:10,5:8,6:5,7:9,8:7,9:3,10:6
3286,1:6,2:4,3:7,4:2,5:1,6:10,7:9,8:3,9:5,10:8
52485,1:9,2:4,3:3,4:10,5:1,6:2,7:6,8:8,9:7,10:5
48993,1:2,2:5,3:3,4:7,5:10,6:1,7:6,8:8,9:4,10:9
89263,1:9,2:7,3:6,4:2,5:5,6:4,7:8,8:1,9:3,10:10
62556,1:1,2:4,3:9,4:5,5:6,6:3,7:8,8:7,9:2,10:10
68353,1:9,2:8,3:10,4:2,5:3,6:6,7:4,8:7,9:5,10:1
99580,1:3,2:9,3:4,4:7,5:6,6:10,7:8,8:2,9:1,10:5
63988,1:10,2:3,3:1,4:6,5:5,6:8,7:2,8:4,9:7,10:9
47116,1:2,2:5,3:1,4:7,5:8,6:6,7:9,8:10,9:3,10:4
19524,1:9,2:4,3:10,4:3,5:7,6:5,7:6,8:8,9:1,10:2
39742,1:6,2:7,3:5,4:10,5:4,6:3,7:9,8:2,9:1,10:8
92924,1:2,2:6,3:10,4:5,5:7,6:4,7:8,8:3,9:1,10:9
32776,1:7,2:1,3:8,4:10,5:2,6:3,7:4,8:5,9:6,10:9
18638,1:8,2:10,3:3,4:9,5:5,6:6,7:4,8:2,9:1,10:7
86309,1:6,2:7,3:2,4:3,5:1,6:5,7:8,8:9,9:4,10:10
82188,1:8,2:3,3:1,4:6,5:2,6:7,7:9,8:5,9:10,10:4
88535,1:2,2:5,3:3,4:1,5:7,6:9,7:10,8:6,9:4,10:8
68410,1:7,2:5,3:8,4:4,5:1,6:3,7:2,8:6,9:9,10:10
57303,1:2,2:4,3:6,4:3,5:5,6:7,7:1,8:8,9:10,10:9
86580,1:5,2:4,3:1,4:7,5:9,6:3,7:2,8:6,9:10,10:8
1774,1:9,2:7,3:5,4:8,5:1,6:4,7:2,8:3,9:10,10:6
65048,1:5,2:6,3:8,4:2,5:7,6:1,7:10,8:4,9:3,10:9
28158,1:3,2:2,3:6,4:4,5:7,6:8,7:1,8:9,9:5,10:10
29308,1:6,2:5,3:9,4:7,5:3,6:4,7:8,8:2,9:10,10:1
13280,1:5,2:2,3:10,4:3,5:8,6:6,7:4,8:1,9:9,10:7
89162,1:8,2:2,3:4,4:5,5:10,6:3,7:1,8:9,9:7,10:6
47215,1:4,2:6,3:9,4:10,5:7,6:8,7:1,8:2,9:3,10:5
66199,1:1,2:6,3:8,4:7,5:10,6:9,7:4,8:2,9:3,10:5
9450,1:9,2:4,3:8,4:3,5:7,6:10,7:5,8:1,9:2,10:6
23764,1:7,2:9,3:10,4:8,5:5,6:1,7:3,8:2,9:6,10:4
75630,1:10,2:1,3:4,4:8,5:2,6:9,7:7,8:6,9:5,10:3
19013,1:2,2:1,3:9,4:10,5:3,6:5,7:8,8:7,9:4,10:6
79813,1:8,2:1,3:9,4:7,5:5,6:2,7:6,8:10,9:3,10:4
19060,1:6,2:4,3:2,4:8,5:9,6:7,7:5,8:10,9:1,10:3
78932,1:3,2:5,3:2,4:8,5:7,6:9,7:6,8:1,9:10,10:4
38281,1:1,2:4,3:8,4:6,5:7,6:9,7:5,8:10,9:3,10:2
67916,1:9,2:7,3:1,4:5,5:2,6:6,7:8,8:3,9:4,10:10
67644,1:5,2:7,3:6,4:1,5:10,6:8,7:9,8:2,9:3,10:4
67562,1:6,2:2,3:1,4:7,5:10,6:3,7:4,8:5,9:9,10:8
46898,1:9,2:3,3:1,4:5,5:4,6:10,7:7,8:8,9:6,10:2
69703,1:6,2:7,3:1,4:5,5:8,6:3,7:4,8:2,9:9,10:10
62611,1:7,2:6,3:3,4:5,5:2,6:1,7:9,8:10,9:4,10:8
25774,1:1,2:6,3:2,4:9,5:10,6:8,7:3,8:5,9:7,10:4
94836,1:4,2:6,3:8,4:3,5:5,6:7,7:1,8:9,9:10,10:2
97243,1:4,2:5,3:2,4:3,5:8,6:10,7:9,8:1,9:6,10:7
79011,1:7,2:10,3:1,4:5,5:9,6:8,7:2,8:6,9:4,10:3
33877,1:10,2:3,3:6,4:4,5:8,6:1,7:5,8:2,9:9,10:7
86853,1:9,2:10,3:2,4:7,5:4,6:5,7:3,8:1,9:8,10:6
23567,1:9,2:3,3:2,4:6,5:8,6:10,7:1,8:4,9:7,10:5
24241,1:2,2:10,3:6,4:5,5:9,6:1,7:4,8:7,9:8,10:3
51473,1:7,2:3,3:2,4:6,5:8,6:9,7:4,8:5,9:1,10:10
50160,1:6,2:10,3:8,4:3,5:2,6:1,7:4,8:9,9:5,10:7
41196,1:9,2:3,3:7,4:5,5:4,6:10,7:6,8:1,9:8,10:2
64493,1:8,2:10,3:7,4:5,5:2,6:9,7:4,8:3,9:1,10:6
55926,1:9,2:8,3:10,4:6,5:5,6:7,7:4,8:2,9:3,10:1
87621,1:1,2:10,3:5,4:6,5:7,6:3,7:4,8:2,9:8,10:9
82094,1:5,2:4,3:10,4:2,5:1,6:3,7:6,8:8,9:7,10:9
97108,1:5,2:2,3:8,4:7,5:3,6:1,7:6,8:4,9:10,10:9
80888,1:9,2:8,3:7,4:4,5:2,6:1,7:5,8:6,9:3,10:10
8574,1:4,2:1,3:5,4:6,5:7,6:2,7:9,8:10,9:8,10:3
49279,1:2,2:9,3:6,4:3,5:8,6:4,7:10,8:5,9:7,10:1
13654,1:9,2:4,3:10,4:5,5:6,6:2,7:7,8:1,9:3,10:8
93513,1:6,2:3,3:5,4:4,5:2,6:1,7:7,8:10,9:8,10:9
683,1:5,2:7,3:6,4:2,5:3,6:4,7:10,8:1,9:9,10:8
86471,1:2,2:8,3:7,4:10,5:5,6:1,7:3,8:9,9:4,10:6
69471,1:10,2:8,3:3,4:4,5:6,6:5,7:2,8:7,9:9,10:1
51451,1:5,2:2,3:9,4:3,5:4,6:6,7:7,8:8,9:1,10:10
77600,1:9,2:1,3:7,4:4,5:10,6:2,7:8,8:5,9:3,10:6
79348,1:8,2:2,3:5,4:6,5:4,6:1,7:10,8:7,9:9,10:3
56312,1:4,2:2,3:8,4:5,5:6,6:7,7:1,8:9,9:3,10:10
72906,1:9,2:2,3:3,4:1,5:7,6:4,7:5,8:8,9:10,10:6
62629,1:8,2:1,3:6,4:2,5:7,6:5,7:3,8:9,9:4,10:10
33912,1:6,2:9,3:7,4:4,5:10,6:2,7:1,8:8,9:5,10:3
44361,1:6,2:4,3:1,4:8,5:7,6:9,7:5,8:2,9:10,10:3
4764,1:10,2:3,3:5,4:1,5:2,6:4,7:7,8:6,9:9,10:8
4212,1:2,2:3,3:7,4:4,5:9,6:6,7:5,8:10,9:8,10:1
34386,1:3,2:10,3:6,4:5,5:4,6:1,7:7,8:9,9:2,10:8
84974,1:1,2:6,3:2,4:5,5:4,6:8,7:9,8:10,9:3,10:7
66665,1:2,2:9,3:4,4:6,5:3,6:5,7:1,8:7,9:10,10:8
82143,1:8,2:7,3:2,4:5,5:10,6:4,7:3,8:1,9:6,10:9
2617,1:6,2:8,3:1,4:3,5:7,6:5,7:2,8:10,9:9,10:4
67250,1:2,2:7,3:10,4:8,5:3,6:5,7:6,8:4,9:9,10:1
1828,1:8,2:3,3:9,4:5,5:6,6:7,7:10,8:2,9:1,10:4
47024,1:4,2:10,3:8,4:7,5:9,6:1,7:6,8:3,9:5,10:2
45091,1:10,2:7,3:5,4:3,5:2,6:8,7:6,8:1,9:4,10:9
37044,1:4,2:1,3:10,4:2,5:5,6:9,7:8,8:3,9:6,10:7
3195,1:9,2:6,3:7,4:2,5:1,6:4,7:3,8:10,9:5,10:8
11853,1:3,2:7,3:6,4:1,5:9,6:2,7:8,8:5,9:4,10:10
19868,1:10,2:3,3:8,4:4,5:2,6:6,7:1,8:5,9:7,10:9
47548,1:6,2:3,3:1,4:9,5:7,6:5,7:10,8:4,9:8,10:2
11801,1:3,2:6,3:9,4:5,5:2,6:8,7:4,8:10,9:1,10:7
80248,1:1,2:4,3:10,4:2,5:7,6:5,7:6,8:8,9:3,10:9
61146,1:2,2:8,3:9,4:7,5:3,6:5,7:1,8:10,9:4,10:6
27564,1:8,2:1,3:5,4:9,5:7,6:3,7:10,8:6,9:2,10:4
72437,1:1,2:4,3:3,4:2,5:6,6:9,7:8,8:7,9:10,10:5
91447,1:8,2:6,3:5,4:9,5:2,6:10,7:1,8:4,9:3,10:7
86732,1:4,2:7,3:5,4:2,5:1,6:9,7:3,8:8,9:6,10:10
45098,1:3,2:5,3:1,4:7,5:6,6:10,7:9,8:8,9:4,10:2
26743,1:10,2:4,3:9,4:6,5:5,6:8,7:2,8:1,9:3,10:7
65953,1:2,2:3,3:10,4:4,5:5,6:1,7:6,8:9,9:7,10:8
29608,1:4,2:10,3:2,4:3,5:7,6:5,7:6,8:1,9:8,10:9
55890,1:1,2:8,3:7,4:3,5:10,6:4,7:9,8:5,9:6,10:2
52776,1:6,2:8,3:9,4:2,5:10,6:1,7:4,8:5,9:3,10:7
45909,1:1,2:8,3:6,4:9,5:7,6:5,7:10,8:2,9:3,10:4
32792,1:10,2:1,3:7,4:5,5:2,6:8,7:4,8:6,9:3,10:9
65964,1:1,2:6,3:7,4:5,5:10,6:8,7:9,8:4,9:3,10:2
42291,1:2,2:3,3:10,4:5,5:9,6:6,7:4,8:1,9:7,10:8
78435,1:7,2:8,3:6,4:2,5:5,6:4,7:9,8:10,9:3,10:1
49576,1:6,2:3,3:4,4:8,5:9,6:10,7:5,8:7,9:2,10:1
41053,1:3,2:5,3:10,4:4,5:1,6:7,7:8,8:6,9:9,10:2
48085,1:5,2:1,3:4,4:7,5:3,6:2,7:10,8:9,9:8,10:6
93905,1:8,2:5,3:2,4:3,5:4,6:10,7:6,8:1,9:7,10:9
70785,1:10,2:1,3:6,4:5,5:4,6:2,7:8,8:9,9:3,10:7
82515,1:1,2:10,3:7,4:5,5:4,6:9,7:3,8:2,9:8,10:6
41910,1:5,2:4,3:7,4:6,5:3,6:2,7:8,8:9,9:10,10:1
96047,1:8,2:9,3:7,4:6,5:4,6:5,7:1,8:10,9:2,10:3
90313,1:2,2:10,3:9,4:7,5:4,6:5,7:6,8:3,9:8,10:1
6220,1:9,2:5,3:7,4:6,5:10,6:8,7:3,8:1,9:4,10:2
56532,1:6,2:2,3:1,4:4,5:9,6:8,7:5,8:3,9:10,10:7
30960,1:7,2:9,3:8,4:2,5:10,6:1,7:5,8:3,9:4,10:6
93528,1:6,2:9,3:8,4:10,5:5,6:7,7:4,8:1,9:3,10:2
52930,1:4,2:6,3:3,4:10,5:1,6:8,7:5,8:9,9:2,10:7
35855,1:5,2:4,3:7,4:10,5:6,6:9,7:1,8:3,9:2,10:8
95355,1:8,2:10,3:7,4:2,5:9,6:1,7:5,8:3,9:6,10:4
99871,1:6,2:9,3:10,4:5,5:3,6:1,7:8,8:4,9:2,10:7
29470,1:3,2:9,3:8,4:7,5:4,6:1,7:10,8:5,9:6,10:2
74167,1:6,2:4,3:10,4:8,5:3,6:7,7:1,8:2,9:5,10:9
21287,1:5,2:2,3:3,4:10,5:7,6:8,7:9,8:4,9:6,10:1
3893,1:2,2:9,3:5,4:8,5:7,6:10,7:4,8:3,9:1,10:6
18614,1:5,2:8,3:4,4:3,5:7,6:1,7:9,8:10,9:6,10:2
86368,1:8,2:5,3:7,4:9,5:1,6:2,7:6,8:3,9:10,10:4
80797,1:2,2:3,3:6,4:1,5:5,6:7,7:4,8:9,9:8,10:10
18576,1:8,2:4,3:6,4:9,5:5,6:3,7:10,8:1,9:7,10:2
65329,1:7,2:6,3:4,4:2,5:10,6:3,7:8,8:5,9:9,10:1
92606,1:1,2:2,3:5,4:9,5:6,6:3,7:7,8:10,9:4,10:8
64452,1:2,2:5,3:1,4:4,5:9,6:3,7:7,8:6,9:8,10:10
87063,1:2,2:4,3:3,4:8,5:7,6:1,7:9,8:10,9:5,10:6
12816,1:5,2:7,3:3,4:4,5:9,6:2,7:8,8:10,9:6,10:1
83928,1:8,2:5,3:4,4:3,5:6,6:1,7:7,8:2,9:10,10:9
64679,1:9,2:5,3:2,4:1,5:6,6:10,7:8,8:4,9:7,10:3
29556,1:7,2:5,3:10,4:1,5:9,6:3,7:4,8:2,9:8,10:6
53964,1:5,2:2,3:1,4:6,5:10,6:8,7:3,8:7,9:9,10:4
10100,1:2,2:3,3:6,4:9,5:10,6:1,7:7,8:5,9:4,10:8
16306,1:4,2:5,3:1,4:9,5:8,6:2,7:3,8:10,9:7,10:6
65466,1:1,2:10,3:5,4:8,5:7,6:6,7:4,8:2,9:9,10:3
57990,1:7,2:4,3:8,4:1,5:2,6:9,7:3,8:6,9:10,10:5
267,1:7,2:3,3:9,4:10,5:4,6:6,7:1,8:5,9:8,10:2
47502,1:10,2:4,3:7,4:5,5:3,6:2,7:9,8:1,9:6,10:8
83921,1:4,2:5,3:7,4:1,5:9,6:10,7:3,8:8,9:6,10:2
61999,1:4,2:3,3:8,4:1,5:7,6:9,7:6,8:5,9:2,10:10
85177,1:9,2:10,3:1,4:8,5:2,6:6,7:7,8:5,9:3,10:4
58477,1:4,2:5,3:9,4:7,5:3,6:1,7:6,8:2,9:10,10:8
